Description,Location,Price (PHP),Bedrooms,Bath,Floor_area (sqm),Land_area (sqm),Latitude,Longitude,Link
"1-Bedroom Unit (33M) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22061000.0,1.0,1.0,68.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-33m-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (26F) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22089000.0,1.0,1.0,67.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-26f-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (55B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22047000.0,1.0,1.0,65.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-55b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (42A) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22768000.0,1.0,1.0,65.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-42a-for-sale-in-empress-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (29O) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",33499000.0,2.0,2.0,104.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-29o-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Unit (29L) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",11761000.0,1.0,1.0,39.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-unit-29l-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Unit (39L) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",12229000.0,1.0,1.0,40.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-unit-39l-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (3916) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16274000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3916-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3416) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16076000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3416-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (4016) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16274000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-4016-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3316) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16076000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3316-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1015) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15601000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1015-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2818) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16076000.0,1.0,1.0,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2818-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2122) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16322000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2122-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2722) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16532000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2722-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3210) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16042000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3210-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3616) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16205000.0,1.0,1.0,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3616-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3520) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16742000.0,1.0,1.0,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3520-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (926) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15982000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-926-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1821) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15560000.0,1.0,1.0,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1821-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1714) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15562000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1714-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (914) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15352000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-914-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2803) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16420000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2803-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2807) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16283000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2807-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1418) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15297000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1418-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2215) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15560000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2215-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1726) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16252000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1726-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1705) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15702000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1705-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3406) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16283000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3406-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2903) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16351000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2903-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1521) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15297000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1521-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2815) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16076000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2815-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1518) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15297000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1518-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3214) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16076000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3214-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2718) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15695000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2718-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"2-Bedroom Townhouse for Sale at Hana South in Trece Martires, Cavite | Lyca Model","Cabuco, Trece Martires",1918427.0,2.0,,38.0,36.0,14.2737173,120.8443843,https://www.lamudi.com.ph/2-bedroom-townhouse-for-sale-at-hana-south-in-trece-martires-cavite-lyca-model.html
"2-Bedroom House for Sale at Camella Balanga Heights in Balanga City, Bataan | Ezabell...","Cupang Proper, Balanga",3071000.0,2.0,,46.0,63.0,14.666375,120.54822,https://www.lamudi.com.ph/2-bedroom-house-for-sale-at-camella-balanga-heights-in-balanga-city-bataan-ezabelle.html
"2-Bedroom House for Sale at Camella Balanga Heights in Balanga City, Bataan | Bella","Cupang Proper, Balanga",4382000.0,2.0,,53.0,88.0,14.666375,120.54822,https://www.lamudi.com.ph/2-bedroom-house-for-sale-at-camella-balanga-heights-in-balanga-city-bataan-bella.html
"1-Bedroom Unit (58F) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",26856000.0,1.0,1.0,76.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-58f-for-sale-in-empress-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (N64I) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",22595200.0,2.0,2.0,87.0,,14.583771,121.059675,https://www.lamudi.com.ph/2-bedroom-unit-n64i-for-sale-in-maven-at-capitol-commons-pasig-city.html
"2-Bedroom House for Sale at Camella Quezon in Brgy. Isabang, Tayabas City, Quezon | B...","Isabang, Tayabas",4328000.0,2.0,,66.0,88.0,13.962775,121.564527,https://www.lamudi.com.ph/2-bedroom-house-for-sale-at-camella-quezon-in-brgy-isabang-tayabas-city-quezon-bella-nrfo.html
"5-Bedroom 2-Storey House for Sale at Camella Taal in Buli, Taal, Batangas | Greta, NR...","Buli, Taal",9753000.0,5.0,,166.0,156.0,13.885835,120.955093,https://www.lamudi.com.ph/5-bedroom-2-storey-house-for-sale-at-camella-taal-in-buli-taal-batangas-greta-nrfo.html
"3-Bedroom 2-Storey House for Sale at Camella Taal in Buli, Taal, Batangas | Cara, RFO","Buli, Taal",5390000.0,3.0,,66.0,88.0,13.885835,120.955093,https://www.lamudi.com.ph/3-bedroom-2-storey-house-for-sale-at-camella-taal-in-buli-taal-batangas-cara-rfo.html
"5-Bedroom 2-Storey House for Sale at Camella Taal in Buli, Taal, Batangas | Ella, NRF...","Buli, Taal",6814000.0,5.0,,100.0,110.0,13.885835,120.955093,https://www.lamudi.com.ph/5-bedroom-2-storey-house-for-sale-at-camella-taal-in-buli-taal-batangas-ella-nrfo.html
"2-Bedroom 2-Storey House for Sale at Camella Taal in Buli, Taal, Batangas | Bella, RF...","Buli, Taal",5132000.0,2.0,,53.0,99.0,13.885835,120.955093,https://www.lamudi.com.ph/2-bedroom-2-storey-house-for-sale-at-camella-taal-in-buli-taal-batangas-bella-rfo.html
"2-Bedroom 2-Storey House for Sale at Camella Taal in Buli, Taal, Batangas | Arielle E...","Buli, Taal",2673000.0,2.0,,36.0,66.0,13.885835,120.955093,https://www.lamudi.com.ph/2-bedroom-2-storey-house-for-sale-at-camella-taal-in-buli-taal-batangas-arielle-eu-nrfo.html
"2-Bedroom House for Sale at Camella Provence in Malolos City, Bulacan | Frielle, NRFO","Longos, Malolos",3440000.0,2.0,,50.0,63.0,14.8743986,120.7973062,https://www.lamudi.com.ph/2-bedroom-house-for-sale-at-camella-provence-in-malolos-city-bulacan-frielle-nrfo.html
"1-Bedroom Unit (1621) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15364000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1621-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3306) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16283000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3306-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1618) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15364000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1618-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"2-Bedroom Unit (3112) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",25471000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-3112-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2307) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15830000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2307-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1814) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15762000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1814-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3606) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16411000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3606-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1826) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16392000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1826-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2022) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16322000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2022-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (2015) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15492000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-2015-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"2-Bedroom Unit (3311) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",25579000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-3311-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3122) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16602000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3122-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (1423) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16402000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1423-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"2-Bedroom Unit (4111) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",28695000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-4111-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (31F) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",26849000.0,1.0,1.0,74.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-31f-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"1-Bedroom Unit (30G) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",26840000.0,1.0,1.0,74.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-30g-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"Studio (3717) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8830000.0,1.0,,35.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-3717-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Studio (3617) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8830000.0,1.0,,35.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-3617-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (3810) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16382000.0,1.0,1.0,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3810-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Studio Deluxe (31E) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",12546000.0,1.0,1.0,45.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-deluxe-31e-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (8A) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",21828000.0,1.0,1.0,65.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-8a-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Deluxe (30E) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",12527000.0,1.0,1.0,45.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-deluxe-30e-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (1023) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16332000.0,1.0,,58.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1023-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (19A) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",21946000.0,1.0,1.0,65.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-19a-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (3018) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",16007000.0,1.0,,57.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-3018-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (38D) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",27046000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-38d-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Unit (3211) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",25579000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-3211-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (35M) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22805000.0,1.0,1.0,70.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-35m-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (1921) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",15492000.0,1.0,,56.0,,14.588882,121.079016,https://www.lamudi.com.ph/1-bedroom-unit-1921-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (25P) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22868000.0,1.0,1.0,67.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-25p-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (29D) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",20712000.0,1.0,1.0,65.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-29d-for-sale-in-empress-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (36P) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",22561000.0,1.0,1.0,65.0,,14.575822,121.064324,https://www.lamudi.com.ph/1-bedroom-unit-36p-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Unit (28L) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",11853000.0,1.0,1.0,39.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-unit-28l-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Unit (49N) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",12364000.0,1.0,1.0,41.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-unit-49n-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Deluxe (30E) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",12527000.0,1.0,1.0,45.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-deluxe-30e-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio Deluxe (31E) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",12546000.0,1.0,1.0,45.0,,14.575822,121.064324,https://www.lamudi.com.ph/studio-deluxe-31e-for-sale-in-empress-at-capitol-commons-pasig-city.html
